RegionID,RegionName,State,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
6181,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2740.406454,2756.884846,2777.005678,2805.23612,2827.533357,2851.345838,2865.150666,2877.878216,2884.491848,2881.137669,2867.284044,2849.889533,2841.607415,2844.165006,2853.645448,2869.369425,2886.548133,2905.85915,2920.623112,2927.127074,2925.784407,2914.526106,2898.810806,2873.583273,2868.670956,2867.94735,2885.8479,2899.135498,2923.152005,2944.075107,2956.954947,2960.83561,2952.506112,2932.092426,2905.347098,2884.611542,2881.23924,2890.506163,2909.284547,2933.310842,2958.340599,2980.820167,2997.139443,3007.908389,3009.508676,2996.875518,2976.99187,2959.955714,2954.677789,2965.159,2983.714596,3009.298148,3037.148613,3065.006832,3085.778078,3098.902783,3099.988251,3095.133502,3075.285981,3063.240297,3060.251701,3080.678906,3094.684402,3083.0676,3051.42803,3009.929574,2967.526135,2899.079879,,2750.557625,2700.421608,2672.260771,2660.617568,2673.950218,2704.804391,2750.365368,2811.776961,2888.541047,2976.293144,3057.660989,3125.081737,3162.212116,3190.516049,3207.874743,3238.342114,3279.782831,3328.469753,3382.875338,3446.999553,3518.273856,3577.382305,3612.574512,3616.231789,3594.531957,3546.596485,3511.126173,3499.960083,3514.549816,3539.054428,3576.853633,3623.333759,3671.014745
12447,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1928.547975,1944.798537,1961.939554,1973.268701,1996.10676,2009.105611,2026.769598,2036.73292,2051.99248,2062.836011,2067.483367,2073.028791,2085.085269,2106.774794,2123.626742,2132.801186,2145.824764,2163.211076,2174.365852,2174.510931,2172.016037,2175.021837,2176.164217,2179.484461,2201.689995,2221.369855,2251.480551,2255.896552,2271.953534,2279.677766,2295.478,2305.32724,2309.670332,2316.159202,2318.991961,2324.143424,2330.041596,2345.21088,2355.090322,2367.756721,2376.851121,2394.543332,2408.602796,2422.854354,2430.724895,2434.104457,2434.576145,2438.054675,2444.286146,2447.710801,2458.540402,2469.141859,2483.110706,2496.528053,2508.218908,2515.740936,2518.810606,2517.087887,2516.443384,2518.18305,2523.337801,2529.222239,2525.857678,2511.505098,2494.02708,2481.4268,2475.021473,2468.269606,2457.672683,2451.342519,2447.662751,2443.61191,2439.312018,2436.396201,2444.842425,2457.552107,2480.177449,2511.655164,2555.976229,2607.742001,2647.194614,2674.680327,2691.878977,2712.787745,2735.252155,2756.877836,2778.308037,2802.183077,2833.000286,2858.753006,2884.79085,2902.443552,2916.468149,2912.48224,2905.824372,2897.781059,2891.834916,2893.622159,2900.945468,2917.76505,2920.963669,2923.592167
39051,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1267.372854,1272.269275,1278.45178,1289.936435,1301.076689,1311.725279,1312.438316,1312.378337,1305.252969,1301.349358,1299.02443,1299.925695,1300.747829,1299.764038,1305.829215,1311.542216,1316.692026,1316.146947,1313.406763,1308.515146,1301.418381,1290.322634,1278.652949,1270.165126,1279.47198,1294.508781,1310.125419,1313.388395,1320.944421,1321.233245,1321.557905,1315.219583,1322.848327,1332.726625,1346.889568,1357.952289,1359.48733,1365.353527,1362.004206,1370.674585,1371.699878,1377.873422,1377.209603,1375.323012,1371.529348,1370.158409,1373.201437,1371.910102,1372.469546,1368.115923,1374.028028,1378.825997,1388.937787,1396.290812,1400.126789,1400.328684,1396.187703,1394.897836,1393.367961,1397.091329,1399.784726,1406.61948,1412.074096,1406.671284,1396.785997,1386.119999,1387.90303,1390.019362,1389.722523,1390.666206,1393.980006,1391.536913,1389.254175,1382.222457,1387.982456,1399.951893,1423.095595,1452.251951,1479.523494,1502.861952,1516.7801,1523.80106,1528.019285,1529.593068,1537.985627,1547.117126,1558.485646,1566.075873,1576.547592,1589.335732,1599.568634,1604.777061,1602.172319,1597.036604,1595.909228,1596.377242,1606.100856,1613.958675,1621.878867,1625.282853,1633.040354,1643.147853
17426,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1577.290453,1588.310913,1600.560039,1613.243978,1627.845255,1640.079517,1647.067857,1649.833349,1642.381508,1632.042199,1621.312745,1620.417009,1632.874662,1645.728739,1660.287889,1667.991384,1679.356326,1692.402075,1702.352997,1706.77643,1696.997857,1678.102294,1654.230179,1640.877777,1651.96429,1675.563777,1701.936702,1714.991379,1727.150278,1733.374232,1735.849904,1729.49729,1718.981555,1704.008505,1692.958491,1691.277861,1700.520099,1715.726559,1729.065472,1742.37241,1754.309817,1765.737504,1769.96422,1764.842141,1749.314574,1733.584815,1723.810985,1725.642798,1736.981418,1751.341872,1769.976672,1785.752476,1798.961256,1807.685061,1812.34234,1815.15613,1807.980211,1796.602123,1784.594219,1779.153834,1790.536252,1805.112719,1821.667066,1820.69936,1817.525795,1811.861436,1808.151953,1794.695499,1769.773755,1735.816408,1707.283646,1692.009177,1688.178083,1699.725259,1724.581331,1761.64455,1797.379904,1826.081914,1844.763057,1856.505921,1858.437838,1857.953329,1853.664724,1860.251508,1876.572887,1899.728208,1926.255098,1951.589824,1979.017939,2000.199898,2017.996809,2022.795114,2022.728462,2019.701914,2013.661254,2013.300975,2020.911968,2036.006217,2053.103943,2071.547671,2099.481086,2124.417835
6915,San Antonio,TX,"San Antonio-New Braunfels, TX",Bexar County,1040.431215,1045.09468,1052.716701,1061.76757,1071.135787,1078.770141,1079.758656,1077.962938,1077.886459,1083.26898,1085.748733,1086.561314,1086.792278,1090.19783,1097.826594,1105.571673,1113.333616,1115.739004,1118.45893,1120.200755,1120.484979,1116.232299,1114.254058,1114.927267,1123.852778,1130.371859,1138.048909,1142.138774,1147.729738,1156.322311,1160.343449,1160.161774,1155.602174,1151.913258,1148.66457,1149.311127,1149.727387,1153.907065,1159.670083,1166.543943,1173.735048,1179.847195,1188.097324,1194.735445,1194.692628,1193.806419,1191.182837,1190.255559,1191.550388,1196.128629,1204.348885,1210.376306,1216.661278,1221.815869,1229.418399,1238.257017,1242.688639,1241.910458,1232.858328,1230.312159,1229.103995,1235.587964,1238.316927,1238.363845,1234.792173,1234.608654,1241.950045,1249.954988,1255.360243,1256.453267,1257.619629,1259.721574,1259.363228,1261.049826,1266.696895,1283.034616,1302.424164,1325.581998,1352.979415,1382.188878,1408.018152,1419.342362,1423.887192,1428.934893,1435.042306,1444.090096,1454.093271,1469.33402,1486.875233,1499.462096,1513.931114,1517.970824,1519.275064,1510.512394,1507.489698,1505.114692,1510.661403,1509.584676,1515.88392,1516.956739,1522.487613,1520.61146
13271,Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1307.697923,1317.009859,1338.236147,1347.507968,1357.983178,1360.15003,1363.139454,1358.656346,1353.809955,1352.211928,1348.710401,1345.339982,1343.004356,1358.306783,1374.110397,1389.726761,1396.005763,1400.76392,1399.831485,1399.220583,1392.857055,1385.132818,1386.554547,1387.057158,1397.664198,1402.701147,1419.246646,1427.863945,1433.284361,1433.490167,1434.749906,1435.650454,1435.231279,1431.361811,1429.405366,1430.077494,1435.585325,1445.127325,1458.539372,1468.512164,1476.640644,1479.178629,1478.679724,1478.423798,1476.851611,1480.795028,1484.728219,1483.060123,1487.167534,1493.88346,1511.427139,1520.342234,1525.921904,1531.321158,1536.83107,1538.427291,1534.816959,1534.119163,1534.117906,1537.416033,1541.005461,1548.719207,1557.181041,1558.702994,1556.773167,1556.128233,1558.796903,1556.063315,1550.632807,1545.551435,1545.386509,1543.666035,1543.779272,1547.194384,1558.016666,1575.076619,1594.805331,1610.582117,1624.557022,1637.663198,1649.696941,1658.039941,1664.821317,1675.727592,1687.927479,1696.525354,1705.989428,1718.478891,1735.025666,1749.285656,1755.679833,1759.211063,1762.150051,1758.478495,1758.004769,1749.634151,1755.175737,1757.506608,1766.668613,1773.599889,1782.569375,1787.182936
40326,Phoenix,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,915.4518213,927.5517359,934.5006912,947.0654837,951.2260484,959.3533115,957.8198405,960.6649712,964.939625,967.7940117,971.8236628,971.5463867,978.8946529,983.4889166,993.1563301,1003.293695,1014.905126,1022.422678,1021.694233,1020.143646,1021.314292,1023.089214,1025.108114,1025.091202,1030.234401,1038.671834,1051.073592,1064.209171,1076.989973,1085.092474,1088.274179,1089.307865,1089.697063,1095.27167,1096.031403,1097.509233,1097.86612,1105.31748,1118.571225,1131.758291,1144.315085,1152.559386,1160.876545,1167.095949,1175.317455,1181.698978,1187.308256,1192.040297,1194.082065,1203.527149,1214.216759,1229.949153,1242.214192,1253.655779,1263.114409,1269.226951,1274.773742,1277.742704,1283.899964,1291.026312,1299.371387,1306.965971,1312.87096,1316.964554,1317.494937,1320.373388,1329.008484,1349.819758,1364.086248,1376.214771,1381.02593,1390.999164,1400.990478,1412.797467,1434.054341,1468.524485,1513.593033,1561.277061,1610.898796,1655.512601,1691.444518,1713.072023,1727.698511,1736.581778,1747.623757,1756.631026,1772.456908,1785.450167,1798.909661,1809.083802,1817.618226,1817.632721,1813.237509,1807.603689,1801.212119,1796.094788,1786.922346,1787.51271,1794.279467,1806.152202,1813.90556,1814.153102
18959,Las Vegas,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,1008.815883,1012.846361,1017.771353,1026.006089,1033.629779,1040.45561,1045.216898,1048.39849,1051.534006,1050.110417,1050.255569,1049.718025,1053.532436,1057.788568,1062.424236,1069.219178,1077.837528,1090.247623,1096.133013,1098.194288,1097.250588,1097.645369,1097.949121,1096.613612,1102.536242,1110.207061,1121.179307,1127.93915,1134.910596,1142.695743,1150.550571,1157.417873,1160.805142,1161.528332,1163.718142,1167.500732,1171.950824,1179.675114,1189.464005,1204.434896,1215.81333,1224.401452,1231.950288,1238.661634,1245.664295,1247.799889,1249.936895,1251.36156,1256.24502,1260.969654,1272.891235,1283.422456,1295.553033,1303.434399,1310.987133,1317.296373,1318.540249,1319.212089,1318.685888,1317.230922,1317.511042,1324.079808,1332.804374,1328.290091,1321.834685,1321.135426,1337.867997,1355.63888,1373.693204,1387.730439,1396.862874,1402.652046,1411.528059,1424.243125,1442.456567,1468.86201,1512.661953,1567.695009,1622.776377,1675.461333,1712.019851,1735.257823,1737.789448,1738.29102,1743.50637,1753.932289,1765.372333,1777.103716,1792.109138,1808.874078,1823.99417,1817.920218,1801.948289,1770.982322,1753.845733,1739.284714,1739.149026,1740.157628,1749.214039,1756.311781,1767.689829,1774.341708
54296,San Diego,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1820.754255,1831.904241,1845.03967,1847.705991,1862.561982,1872.116305,1891.939206,1906.057793,1914.506691,1920.571197,1920.760072,1925.979761,1932.165268,1939.722351,1952.409541,1959.498427,1973.53437,1991.449389,2007.511001,2012.867338,2011.036543,2016.546681,2017.796576,2018.656444,2023.159089,2042.769878,2063.305374,2081.920033,2096.666853,2112.128896,2129.64997,2138.787115,2142.373609,2137.097827,2138.450548,2139.938435,2151.691515,2165.585379,2181.496449,2194.265962,2210.03892,2221.684101,2236.070801,2246.406543,2254.74217,2255.199632,2244.004021,2250.766145,2253.258052,2264.304772,2266.401349,2278.201193,2291.186075,2305.406273,2318.676662,2333.974257,2335.62842,2336.228653,2330.758654,2340.041991,2343.429443,2351.642894,2351.77552,2340.425061,2329.218174,2320.927124,2331.848129,2339.534407,2351.489701,2365.377341,2382.014485,2389.950972,2399.748674,2408.532501,2433.556085,2468.840361,2511.241494,2559.322374,2613.970561,2676.727784,2740.694498,2779.621823,2805.776967,2818.361732,2829.858833,2860.58096,2899.757747,2957.427265,3004.368637,3052.047451,3093.339977,3128.781674,3140.16454,3128.704841,3106.024523,3084.639675,3080.648009,3084.800324,3107.671746,3136.918374,3176.221672,3211.205534
38128,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1119.905159,1121.819122,1132.065237,1142.348112,1159.919281,1169.735187,1180.198045,1180.594156,1183.602179,1189.332312,1199.26648,1202.355742,1201.992399,1203.78322,1210.453809,1221.243817,1227.566067,1239.241299,1246.764611,1249.986709,1247.854171,1244.041543,1244.430495,1245.77982,1257.664074,1266.417003,1285.827756,1294.821496,1307.936505,1310.140772,1313.727408,1312.52331,1313.252153,1308.566808,1316.614853,1317.873885,1325.620017,1333.660046,1338.914415,1342.040854,1342.795912,1355.636602,1361.476786,1364.728691,1356.521158,1360.174993,1357.425917,1361.187646,1364.747583,1371.510966,1382.071344,1388.781436,1397.665838,1410.209629,1416.19946,1420.368897,1419.346079,1416.935044,1409.360724,1400.871346,1403.75359,1410.695539,1418.199936,1417.54936,1413.887396,1410.462834,1410.058639,1411.812639,1415.425427,1418.615142,1423.226853,1422.69046,1417.291717,1416.666382,1424.174217,1448.50827,1479.046827,1514.488668,1548.858884,1578.249822,1604.205496,1616.202781,1625.306728,1633.481805,1649.230064,1668.31687,1676.227687,1698.64605,1724.248963,1769.376656,1794.523243,1804.418097,1800.645143,1785.55699,1773.529223,1757.186676,1751.710048,1750.263615,1753.882539,1762.279891,1773.85632,1786.250534
10221,Austin,TX,"Austin-Round Rock-Georgetown, TX",Travis County,1241.920694,1254.02951,1258.882314,1265.204645,1280.882024,1293.169885,1301.711989,1302.49386,1299.31878,1289.755502,1285.270361,1293.475972,1300.738724,1307.844625,1310.307806,1321.276284,1334.35885,1343.082134,1348.318271,1305.517585,1303.526503,1291.231663,1291.652641,1289.524856,1303.781986,1351.93722,1371.274601,1380.758763,1386.021851,1390.743749,1388.709603,1383.030899,1372.651411,1367.690846,1369.87741,1366.971793,1366.622118,1371.230566,1383.321271,1397.257945,1407.067046,1418.184057,1435.388813,1441.096674,1440.285362,1433.509381,1437.711449,1438.848503,1441.862703,1449.889207,1466.974174,1478.162136,1484.302354,1490.759302,1500.674832,1508.396809,1510.042455,1511.379643,1509.119472,1507.963047,1509.461962,1515.071317,1522.313391,1516.336199,1503.362068,1493.630131,1493.551669,1494.539267,1485.563294,1478.24893,1476.843841,1479.647987,1484.121009,1495.068726,1516.408718,1551.666696,1597.751757,1654.740299,1711.623117,1760.984612,1794.419446,1809.80304,1808.809406,1813.745545,1814.833048,1832.693221,1846.967078,1876.162679,1905.770775,1939.917728,1963.003306,1965.84942,1954.354494,1935.062484,1914.010661,1898.278333,1890.423668,1891.500274,1896.75398,1900.447269,1908.979258,1913.958312
33839,San Jose,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2450.326341,2461.920076,2476.764386,2519.055638,2571.023788,2623.317207,2656.746551,2675.514364,2677.716337,2675.040598,2664.15975,2671.908554,2676.017001,2692.922942,2690.45463,2699.20356,2718.812918,2741.965841,2740.531433,2709.188471,2677.689128,2658.50998,2661.204677,2644.551356,2677.168398,2693.20006,2748.558997,2759.801196,2791.204691,2809.147802,2821.981311,2824.130755,2822.560784,2816.458445,2809.33759,2804.89053,2815.300229,2828.727976,2845.76594,2868.372094,2889.194316,2913.205162,2927.14839,2936.10075,2918.614346,2897.230557,2884.291696,2893.010513,2899.096854,2909.758613,2921.806218,2939.684039,2951.85747,2965.611757,2978.0827,2985.429554,2969.566436,2955.651482,2942.713494,2958.347524,2963.179436,2979.236986,2987.282091,2984.286957,2972.672374,2937.156452,2908.259899,2873.928623,2850.080706,2824.810919,2808.287862,2788.864355,2770.163236,2759.920751,2771.187751,2799.2467,2839.23083,2867.567487,2910.439752,2942.185768,2974.182171,2982.231488,2976.976456,2977.411149,2987.060297,3013.338136,3038.539792,3081.413386,3119.56629,3177.968369,3224.223447,3253.976289,3250.863108,3212.039801,3177.480951,3148.951724,3144.485472,3153.10139,3167.255826,3190.958304,3216.261673,3234.710259
25290,Jacksonville,FL,"Jacksonville, FL",Duval County,1008.244115,1011.396412,1016.349513,1017.666858,1023.361998,1028.495807,1033.514192,1038.207152,1037.392607,1040.633546,1039.619477,1043.272928,1045.290088,1049.61786,1054.57806,1058.798746,1065.780393,1072.66099,1074.639487,1075.711781,1073.604755,1072.596908,1072.016918,1069.312071,1074.657137,1078.879462,1090.387076,1097.286209,1106.16279,1112.414418,1118.47737,1120.298759,1120.733269,1119.803048,1123.263821,1129.368655,1136.597162,1140.736495,1147.12601,1153.627841,1162.548218,1170.104821,1176.47624,1179.096808,1180.078731,1181.306715,1186.219266,1188.710626,1191.157332,1194.016344,1201.006589,1209.610783,1216.623738,1221.364622,1224.466556,1229.976307,1231.913618,1234.419861,1231.753533,1237.348491,1240.169424,1245.950977,1251.888734,1253.979619,1254.490224,1250.808974,1257.199143,1269.841356,1279.890451,1288.503703,1293.669094,1302.255806,1309.678751,1315.851501,1332.758822,1357.161892,1392.698858,,,1517.403944,1545.016566,1568.989852,1578.910141,1594.063235,1598.739074,1614.634591,1623.501717,1641.413297,1657.731636,1679.899663,1695.617685,1703.230105,1701.348845,1709.794031,1708.640214,1712.699242,1700.250202,1691.32018,1687.315835,1692.931894,1706.329892,1711.737513
24043,Charlotte,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1086.187615,1090.566457,1096.776505,1105.122563,1117.010187,1128.955487,1136.882399,1141.096187,1140.304147,1140.12851,1143.710689,1145.276083,1149.434765,1154.982265,1161.680052,1168.817599,1176.793823,1187.259463,1195.052119,1199.23117,1202.374075,1202.824461,1198.754766,1195.426288,1203.858404,1213.86427,1226.73548,1236.239682,1245.769221,1257.102833,1262.092116,1266.311024,1267.975852,1264.291219,1269.215506,1269.039244,1271.734536,1275.853783,1284.552705,1298.938847,1306.502153,1315.790004,1323.324173,1327.447165,1324.375912,1324.23114,1332.959175,1344.492884,1355.095901,1358.667035,1363.342663,1367.861876,1376.365155,1386.45572,1393.651747,1396.44794,1401.794319,1403.603038,1402.659159,1396.125854,1397.434358,1400.240168,1412.434626,1403.927835,1400.151772,1394.110056,1406.101794,1413.744905,1420.735599,1424.914518,1435.292776,1438.964896,1441.21156,1443.345806,1456.002253,1480.518408,1509.081196,1541.552241,1574.678787,1614.245343,1644.756162,1667.258009,1676.4085,1690.517673,1700.79084,1710.073407,1722.018565,1745.120607,1778.682659,1811.569259,1841.343763,1850.97979,1853.599127,1852.28149,1852.558024,1851.541585,1850.313796,1851.170524,1855.109884,1859.779286,1870.315391,1880.572976
32149,Indianapolis,IN,"Indianapolis-Carmel-Anderson, IN",Marion County,851.1132998,856.6490151,863.5122547,865.5009415,869.5704813,868.3087895,871.341108,874.0572431,877.7761958,879.4855483,878.1561209,879.6434903,879.5330896,883.159539,885.6896334,893.9141802,901.047204,907.024722,908.8662142,906.0084467,905.3333773,904.0912752,902.2421585,898.8995249,897.870128,905.7760566,914.8851882,924.3613159,929.5122914,934.1742262,934.8771311,935.8639467,934.9001585,939.1523911,940.2573182,945.5475765,944.6030937,951.2516387,955.4747029,965.3200211,970.8952875,976.3921323,977.8386331,979.4935626,978.3068094,979.3868153,981.2776148,984.9855706,990.2964225,994.9538058,1005.356342,1013.271188,1019.428136,1022.565464,1024.919695,1025.20764,1030.257846,1030.098456,1027.553885,1025.753076,1031.76528,1047.768264,1059.384424,1065.030064,1079.176752,1087.645419,1099.564622,1102.354501,1106.857559,1114.568471,1114.210596,1117.464066,1116.376936,1121.235406,1127.385655,1139.226838,1156.228557,1177.042303,1195.474499,1211.81957,1225.590623,1240.854957,1249.907904,1248.358677,1245.106989,1248.617737,1266.412365,1288.714636,1311.718412,1333.412837,1356.830595,1369.709182,1373.986044,1372.040187,1377.375069,1386.671572,1388.108967,1386.774849,1384.518607,1391.340272,1398.254872,1408.545465
18172,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1127.400373,1133.143115,1141.04711,1148.708192,1157.069418,1164.233629,1169.291106,1171.400438,1171.109132,1172.315834,1173.535114,1177.607474,1180.434823,1188.41075,1200.644027,1212.782243,1221.656605,1224.133685,1227.478681,1229.456313,1231.915785,1233.748286,1234.251593,1233.707918,1239.036747,1246.411894,1261.160928,1265.572435,1277.724484,1284.476635,1295.229835,1299.107664,1299.213483,1298.341558,1301.486864,1300.815426,1307.963968,1311.359407,1322.423704,1333.780244,1341.714629,1352.174538,1353.725498,1356.9531,1356.290505,1363.644918,1365.898468,1370.163156,1364.984584,1366.577459,1380.769228,1393.965774,1409.901031,1408.980894,1414.199047,1413.065466,1411.791097,1410.865077,1405.092566,1403.796908,1403.134224,1420.471477,1431.39693,1435.643551,1431.381745,1435.389586,1441.503847,1449.169074,1456.226665,1465.137669,1470.17344,1468.960524,1473.00325,1478.108616,1489.716383,1504.115164,1523.835263,1551.965095,1580.832052,1609.756333,1630.159975,1645.870043,1655.644532,1662.609842,1670.207413,1685.179493,1706.168855,1726.444292,1748.065533,1771.351561,1792.630406,1799.8149,1796.468386,1791.111523,1784.270741,1777.703916,1775.459948,1782.786421,1792.894936,1793.911739,1802.810086,1814.551925
13121,Orlando,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,1155.380208,1160.213829,1167.380516,1174.552632,1185.943249,1190.3258,1196.721987,1200.488132,1211.468596,1216.026267,1216.277032,1213.86237,1216.069889,1221.789212,1229.700322,1238.394742,1249.762547,1261.512637,1268.286471,1274.44376,1276.66548,1275.954231,1270.46757,1267.909478,1278.415731,1289.673918,1297.510584,1303.579449,1312.415423,1328.033746,1336.016323,1341.501988,1345.712389,1347.766928,1351.430711,1357.227934,1362.891366,1375.133847,1386.184349,1394.993413,1400.605943,1405.782947,1417.548634,1427.773497,1432.884741,1434.09676,1433.554143,1434.49059,1440.145897,1444.498097,1453.359404,1463.362284,1474.252427,1482.681409,1487.121502,1494.779777,1499.26172,1502.763157,1496.478262,1490.614679,1489.955301,1497.120603,1503.211149,1499.077012,1492.678369,1488.934261,1493.980119,1495.877159,1500.023502,1497.096472,1503.980641,1504.487349,1506.173631,1508.323055,1522.792217,1549.95535,1590.258273,1637.675104,1691.988312,1738.091467,1784.445611,1815.881583,1841.623773,1856.638152,1871.711778,1886.219661,1912.464487,1945.944473,1986.520122,2016.163572,2037.491185,2047.67744,2042.04536,2035.969775,2028.015207,2026.764721,2025.358082,2030.029882,2037.766415,2047.108896,2055.429939,2060.522958
20330,San Francisco,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,3152.098391,3157.03105,3222.629329,3286.227753,3316.009881,3343.545807,3363.636293,3390.128308,3427.360386,3438.396879,3434.087225,3399.769662,3410.150609,3413.09746,3402.745915,3386.118005,3383.63832,3389.969035,3382.612434,3375.598278,3352.181485,3329.920435,3283.05555,3260.187654,3260.643705,3303.862766,3343.20754,3353.737056,3366.918132,3396.186859,3421.32354,3434.790276,3447.563078,3443.928859,3414.271982,3404.931805,3404.193774,3433.627195,3443.744197,3457.602875,3468.868934,3481.423736,3501.703813,3525.191175,3535.135073,3537.232851,3523.922914,3522.565621,3523.545677,3537.044826,3546.206275,3557.839205,3576.932882,3599.950048,3627.710404,3633.49987,3621.595177,3595.114991,3580.9617,3579.826228,3590.567056,3600.623634,3593.411462,3576.66715,3538.458497,3495.503786,,,,,3014.864465,2975.758319,2963.148873,2975.014096,3012.296081,3058.811232,3114.355792,3184.006147,3258.795967,3316.223059,3343.174559,3334.757324,3315.573637,3298.777711,3317.113265,3351.544346,3388.834281,3402.50218,3430.210939,3450.429689,3470.718132,3481.973457,3494.392446,3499.8693,3488.577999,3459.368959,3440.372992,3431.634271,3442.489205,3441.817773,3454.078672,3463.103335
7481,Tucson,AZ,"Tucson, AZ",Pima County,841.9341852,844.8401717,848.3949899,850.2304211,853.1798408,855.1615514,859.7115047,859.252253,860.4152455,856.785325,858.8110336,860.1915604,868.8963786,872.2905549,876.2913545,883.2758381,888.4033795,892.7286704,888.0709786,887.9131553,885.634812,886.0923034,886.0239484,889.5076983,895.282137,907.4991207,918.4688011,925.33231,929.957685,930.7354783,929.9149106,928.1375647,928.9160998,933.6040087,937.9299238,938.4061683,942.5587136,951.3049214,963.7650111,973.4881995,976.3597163,982.7048819,985.6646448,988.8409306,988.4894806,990.6653352,999.1097296,1006.784187,1016.358162,1022.676491,1031.928895,1037.170753,1045.761515,1053.821929,1059.250635,1061.649149,1059.115008,1063.465045,1070.096355,1075.514546,1080.394573,1084.496857,1093.23254,1093.921712,1091.804903,1090.98783,1099.982239,1114.699804,1130.580878,1147.830647,1157.129335,1168.636382,1174.060877,1184.233613,1196.31191,1220.193122,1242.952788,1272.002701,1290.988183,1324.353988,1347.612211,1375.589921,1384.995203,1395.069347,1403.918498,1417.094279,1433.148271,1443.882234,1452.495546,1463.45367,1474.241859,1487.598729,1493.321616,1493.044354,1489.871075,1482.371854,1485.841524,1493.984382,1503.32541,1510.220261,1517.596837,1528.667733
10920,Columbus,OH,"Columbus, OH",Franklin County,906.9762527,913.004821,915.0298735,921.9873335,933.2934493,940.0910069,940.4136224,941.1137707,942.4326911,958.9219585,955.3302423,948.704829,942.4154687,946.7886086,958.1806351,967.1391137,977.4814832,988.4763696,987.1981411,985.5395967,974.3284614,975.6468721,979.8820969,989.0649944,993.9796403,1002.171764,1009.794356,1015.581298,1018.390444,1021.464767,1023.327465,1023.40628,1028.916997,1030.440175,1035.283522,1034.985196,1044.79994,1052.69605,1065.679596,1072.87028,1080.779082,1084.277326,1087.316419,1089.039912,1089.222014,1088.766965,1085.41641,1086.574047,1093.663896,1102.732562,1111.830241,1119.051216,1128.834098,1132.651264,1134.962672,1132.311017,1138.806188,1139.684262,1143.685626,1141.093872,1147.399593,1152.648881,1163.4392,1167.903274,1172.91635,1176.267293,1183.693382,1192.301589,1196.777903,1203.886439,1205.577669,1212.90811,1212.692033,1217.434781,1222.511341,1231.484007,1247.286979,1258.845947,1277.829261,1292.514707,1306.900282,1314.626198,1321.459131,1333.578294,1341.349853,1346.966072,1345.526356,1357.656138,1375.939252,1401.263759,1423.49668,1436.066712,1440.152877,1427.813367,1423.587687,1425.444467,1434.947007,1438.463021,1439.45013,1446.146124,1459.58458,1472.335114
